#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
406	58.42	59.85	57.67	55.56	60.75	62.05	56.35	45.00
407	58.32	60.44	58.40	55.45	60.82	63.14	56.20	45.02
408	58.26	61.09	59.21	55.40	61.00	64.20	56.14	45.05
409	58.24	61.77	60.03	55.40	61.26	65.19	56.17	45.08
410	58.27	62.45	60.84	55.45	61.58	66.09	56.27	45.11
411	58.33	63.11	61.62	55.54	61.93	66.93	56.43	45.13
412	58.44	63.74	62.36	55.67	62.31	67.71	56.65	45.15
413	58.56	64.33	63.05	55.83	62.71	68.36	56.92	45.16
414	58.71	64.74	63.50	56.01	63.10	68.43	57.20	45.18
415	58.87	64.85	63.57	56.21	63.42	67.97	57.50	45.18
416	59.03	64.70	63.37	56.40	63.60	67.25	57.78	45.20
417	59.17	64.41	62.97	56.56	63.66	66.45	58.01	45.21
418	59.27	64.01	62.48	56.68	63.62	65.66	58.17	45.22
419	59.34	63.57	61.94	56.75	63.50	64.90	58.26	45.23
420	59.37	63.12	61.39	56.78	63.33	64.20	58.29	45.24
